Member_ID,Name,Age,Gender,Address,Phone_Number,Membership_Type,Join_Date,Last_Visit_Date,Favorite_Exercise,Avg_Workout_Duration_Min,Avg_Calories_Burned,Total_Weight_Lifted_kg,Visits_Per_Month,Churn
GYM100137,Courtney Gonzalez,32.0,Female,"06747 Stone Center, East Katherine, MO 23437",001-827-832-5529x983,Quarterly,2026-01-28,2026-04-26,Cardio,76.0,488.0,1809,17.5,No
GYM100138,David Alvarez,36.0,Male,"42362 Randall Circles Apt. 697, West Raymond, VT 72504",+1-871-847-5892x222,Yearly,2025-02-15,2026-05-03,Weightlifting,63.0,384.0,15682,10.8,No
GYM100139,Angel Perry,60.0,Female,"PSC 0178, Box 1102, APO AP 53718",821-481-2259x001,Yearly,2025-04-03,2026-05-17,Cardio,81.0,682.0,3193,8.6,No
GYM100140,Cheyenne Horton,44.0,Other,"139 Ruiz Fields Apt. 460, West Pamelashire, MS 70806",961.248.2731,Monthly,2026-03-03,2026-04-22,CrossFit,77.0,369.0,6294,14.3,No
GYM100141,David Douglas Jr.,42.0,Other,"5129 Chen Bridge, North Ericstad, PR 40610",806.819.3410,Monthly,2026-01-30,2026-06-04,Weightlifting,61.0,377.0,4574,6.7,No
GYM100142,Patricia Rodriguez,34.0,Other,"21112 Marquez Squares Suite 438, New Rita, NV 78809",(796)985-0132x000,Quarterly,2023-12-26,2026-01-03,CrossFit,62.0,588.0,13121,3.0,Yes
GYM100143,Christopher Rubio,43.0,Male,"USS Bond, FPO AE 44853",001-587-308-2751x9943,Quarterly,2026-01-16,2026-05-13,Yoga,63.0,483.0,526,6.2,No
GYM100144,Amber Wright,48.0,Male,"21232 Travis Locks Apt. 098, Fuentesfort, WY 85374",(665)564-0045x8764,Quarterly,2025-01-19,2026-05-17,Yoga,53.0,386.0,11936,10.1,Yes
GYM100145,Joyce Solis,35.0,Female,"720 Hayden Shore, Allenchester, SC 67600",(934)359-7880,Monthly,2024-12-02,2026-01-08,Swimming,70.0,481.0,4931,11.7,Yes
GYM100146,Victoria Larson,20.0,Male,"3234 Christopher Fork, East Mary, NM 31901",380-224-3154x0053,Monthly,2024-12-06,2026-04-29,Pilates,,608.0,12827,13.0,No
GYM100147,Stephanie Salazar,40.0,Male,"5871 Villanueva Inlet, East Shelia, WI 63559",001-359-920-5989x47565,Monthly,2023-09-03,2026-04-14,Weightlifting,89.0,773.0,103077,19.4,No
GYM100148,Kathy Rivas,45.0,Female,"605 Angela Coves, Kiddtown, PW 04207",+1-889-537-0434,Monthly,2023-12-03,2026-05-11,Cardio,65.0,390.0,22591,15.6,No
GYM100149,Stephanie Manning,30.0,Female,"135 Benjamin Stream, Marymouth, NY 40881",759-727-6793x998,Yearly,2024-06-23,2026-06-03,Weightlifting,73.0,416.0,44151,17.0,No
GYM100150,David Wright,31.0,Male,"2010 Michael Vista, Juliestad, IN 31724",001-777-812-8848x115,Quarterly,2024-02-19,2026-05-23,Cardio,65.0,427.0,6380,4.9,No
GYM100151,Pamela Boyd,25.0,Male,"4567 Alvarado Groves Apt. 639, New Dillonstad, AK 03081",8117352557,Quarterly,2023-07-13,2026-02-08,CrossFit,58.0,366.0,37067,8.3,Yes
GYM100152,Denise Jones,45.0,Female,"42235 Calderon Turnpike Suite 906, Port Ryanville, RI 20261",+1-450-743-2954x69679,Monthly,2025-12-03,2026-05-19,Weightlifting,64.0,371.0,12613,19.3,No
GYM100153,Devon Flores,31.0,Female,"3416 Nguyen Fall, East Stevenbury, NY 07186",+1-397-202-6976,Monthly,2024-04-16,2026-05-28,CrossFit,86.0,594.0,39632,18.2,No
GYM100154,Brenda Hall,30.0,Male,"929 Wanda Creek Suite 634, Michaelview, WV 54442",001-428-706-2562x57586,Yearly,2025-11-17,2026-06-07,Cycling,77.0,588.0,3566,12.5,No
GYM100155,Michelle Brown,31.0,Female,"194 Lopez Roads Apt. 408, Johnsonshire, MT 44181",408.653.9062x030,Yearly,2024-12-11,2026-05-12,Cycling,53.0,368.0,3657,6.7,No
GYM100156,Joshua Perry,43.0,Male,"61755 Joseph Neck, Clarkshire, GU 99370",696-421-7834,Monthly,2025-04-15,2026-03-29,Cardio,62.0,454.0,1165,7.9,Yes
GYM100157,Jason Stein,45.0,Male,"86224 Shah Manor, South Elizabeth, GA 01706",(266)548-7222x6718,Quarterly,2026-03-23,2026-05-21,HIIT,57.0,479.0,2187,9.0,No
GYM100158,Melissa Gates,39.0,Male,"7255 Chelsea Turnpike Apt. 192, North Austinhaven, KY 01758",5073923668,Monthly,2024-07-01,2026-05-01,Cardio,67.0,569.0,8263,9.4,No
GYM100159,Jamie Smith,34.0,Female,"46618 Amber Isle Suite 531, Shawville, NM 41148",6366360471,Yearly,2026-01-12,2026-04-12,Yoga,91.0,835.0,652,12.9,No
GYM100160,Paul Castaneda,28.0,Female,"24198 Smith Mission Suite 046, North Melanie, IA 12909",001-553-243-0665x1429,Yearly,2025-10-14,2026-05-25,Cardio,72.0,499.0,2197,12.5,No
GYM100161,Jennifer Adkins,37.0,Male,"345 Robert Brooks Apt. 482, Jeffreyfurt, WI 55370",8069045692,Yearly,2025-07-21,2026-05-04,Yoga,87.0,568.0,8233,16.4,No
GYM100162,Lindsey Walker,34.0,Female,"864 Vasquez Skyway, Lake Patrick, MO 41711",+1-563-925-8026x503,Yearly,2023-08-23,2026-04-29,Yoga,71.0,588.0,23811,21.3,No
GYM100163,Jeffrey Johnson,45.0,Female,"073 Mariah Ranch Suite 993, Adammouth, VI 92910",366.818.2101x306,Quarterly,2023-07-31,2026-04-17,Pilates,94.0,742.0,12220,17.4,No
GYM100164,Michael Powell,44.0,Female,"9353 Savannah Falls, East Amyfurt, VT 05744",449-613-7973x61802,Monthly,2023-12-18,2026-02-06,Weightlifting,46.0,290.0,31034,9.9,Yes
GYM100165,John Anderson,43.0,Male,"225 Gabriel Lake, South Michaelside, MS 60749",(338)688-5991,Yearly,2025-02-03,2026-05-18,Swimming,60.0,452.0,8532,11.9,No
GYM100166,Alyssa Long,,Female,"898 Brown Glen, West Tammy, ND 34216",+1-685-865-3716x21576,Yearly,2025-07-27,2026-05-06,Yoga,60.0,276.0,902,2.9,Yes
GYM100167,Alyssa Day,63.0,Female,"83892 Lisa Stravenue Suite 806, Jasonfort, AZ 28068",(979)858-6737x6565,Yearly,2023-10-17,2026-05-17,Cardio,77.0,665.0,1443,3.9,No
GYM100168,Joel Williams,40.0,Male,"86515 Kenneth Dale, East Kayla, AZ 31954",(966)680-0010x298,Quarterly,2025-07-23,2026-04-15,HIIT,91.0,632.0,15240,17.9,No
GYM100169,Daniel Murphy,40.0,Male,"Unit 1240 Box 1541, DPO AA 39588",001-867-498-3798x1739,Monthly,2024-11-26,2026-06-08,Weightlifting,69.0,396.0,24571,11.4,No
GYM100170,Jamie Walton,44.0,Female,"3408 Johnson Dam, East Janice, AS 04594",+1-622-253-0127x75151,Yearly,2025-10-13,2026-01-22,Swimming,39.0,308.0,1402,4.5,Yes
GYM100171,Darlene Miller,56.0,Male,"6309 Schroeder Station Suite 511, Jasmineland, AL 67836",+1-683-406-9580,Yearly,2024-01-06,2026-05-02,Yoga,86.0,686.0,21921,15.8,No
GYM100172,Joshua Cooke,29.0,Female,"902 Nicholas Manor, Norrisport, MT 04355",+1-440-995-4292x566,Monthly,2023-10-14,2026-04-22,Cycling,,420.0,13273,10.9,No
GYM100173,Matthew Harrington,29.0,Female,"Unit 6819 Box 8936, DPO AP 44582",704.535.4207x2391,Quarterly,2024-06-28,2026-06-06,Weightlifting,70.0,345.0,15202,4.0,No
GYM100174,Nicole Herring,30.0,Female,"Unit 2968 Box 6073, DPO AA 26909",+1-535-494-2676,Monthly,2023-12-02,2026-05-02,Cardio,43.0,200.0,0,6.5,No
GYM100175,Alex Hernandez,50.0,Other,"90025 Brandon Glen Apt. 831, South Reneeville, KS 47714",(614)505-1346x64598,Yearly,2025-03-25,2026-05-21,CrossFit,82.0,552.0,36748,19.3,No
GYM100176,Michael Elliott,54.0,Male,"20407 George Forge Suite 229, Warrenstad, VT 45451",806-967-9149,Quarterly,2025-02-18,2026-02-27,Weightlifting,55.0,481.0,4749,4.9,Yes
GYM100177,Michael Wang,29.0,Male,"647 Gould Lodge, East Michael, ID 74585",001-638-985-4494,Yearly,2024-08-04,2026-04-23,Weightlifting,100.0,1002.0,75459,24.8,No
GYM100178,Lawrence Adkins,37.0,Other,"3675 Ward Square, South Andrechester, NM 33587",253.213.3444x16011,Yearly,2023-09-07,2026-06-05,Swimming,107.0,721.0,23499,19.2,No
GYM100179,Robert Oconnell,58.0,Other,"33755 Moreno Trace Suite 549, Parsonsland, CO 33130",(607)578-3934,Monthly,2025-04-19,2026-05-25,Cardio,63.0,373.0,6157,9.3,Yes
GYM100180,Alexander Collins,40.0,Male,"55181 Kathryn Highway Apt. 794, Flemingborough, FM 02135",001-813-259-4088x793,Quarterly,2023-09-27,2026-05-29,Cardio,65.0,575.0,6708,8.0,No
GYM100181,Tina Sanders,36.0,Male,"72799 Williams Village Apt. 771, North Debbie, HI 69822",986.331.2167,Yearly,2024-01-26,2026-05-27,Yoga,,288.0,6454,8.0,No
GYM100182,Angela Vaughn,49.0,Female,"5103 Carlos Hills, West Stephaniestad, IL 12991",395.504.4522x00004,Monthly,2026-04-23,2026-04-24,CrossFit,87.0,371.0,3772,20.0,No
GYM100183,Ashley Barton,29.0,Male,"45915 Lisa Court Suite 019, New Seanmouth, MT 44427",433-768-6594x11639,Monthly,2023-07-12,2026-04-07,Yoga,39.0,333.0,9168,11.4,Yes
GYM100184,Lindsay Martinez,63.0,Male,"869 Michelle Fort Suite 092, New Chelseafort, UT 96270",764.791.6380,Yearly,2026-03-19,2026-04-04,Yoga,66.0,342.0,423,7.3,Yes
GYM100185,Dr. Hannah Patterson,56.0,Female,"1891 Stewart Trail, Camposhaven, IA 30482",374-974-5970,Yearly,2025-12-13,2026-05-11,Yoga,102.0,743.0,1959,13.0,No
GYM100186,Jonathan Peterson,16.0,Female,"USCGC Banks, FPO AE 49393",+1-592-778-8721,Monthly,2023-12-08,2026-04-12,Weightlifting,88.0,807.0,97623,19.1,No
GYM100187,Samantha Garcia,25.0,Female,"1100 Jonathan Well, North Scottfort, DE 15393",+1-499-290-3773,Monthly,2023-07-07,2026-05-02,Weightlifting,72.0,541.0,65296,18.0,No
GYM100188,Madison Poole,32.0,Female,"7388 Mary View, East Kathymouth, CT 61552",8422100087,Monthly,2023-08-10,2026-04-18,Cardio,35.0,158.0,2530,2.9,Yes
GYM100189,Jessica Gross,26.0,Male,"59511 Ricardo Islands Apt. 611, Lake Justin, NJ 00891",815-282-5968,Monthly,2025-11-19,2026-04-13,Cycling,78.0,531.0,3951,11.2,No
GYM100190,Debra Morton,19.0,Male,"599 Duncan Curve, Port Adam, PR 98772",923.717.2778,Monthly,2025-11-12,2026-03-02,CrossFit,58.0,360.0,1689,1.8,Yes
GYM100191,Karen Graham,21.0,Female,"987 Joel Estates, West Lawrenceville, KY 82933",753-804-7332x9004,Quarterly,2026-03-18,2026-05-11,Swimming,84.0,412.0,180,2.3,Yes
GYM100192,Debra Christian,31.0,Female,"3976 Tanya Green Suite 654, West Williechester, PR 25610",(599)505-2931x903,Monthly,2023-10-14,2026-02-24,Weightlifting,68.0,747.0,21516,11.3,Yes
GYM100193,Angelica Keith,29.0,Female,"68785 Gross Creek Suite 968, Lake Bryantown, NM 97349",869.587.6242,Quarterly,2026-02-07,2026-04-30,Weightlifting,83.0,667.0,8004,12.9,No
GYM100194,John Bishop,49.0,Female,"342 Edwards Street Suite 630, Westland, CT 17586",+1-566-963-1259,Quarterly,2025-12-20,2026-01-27,Pilates,46.0,498.0,28,0.0,Yes
GYM100195,Allen Rosales,47.0,Male,"Unit 8665 Box 9254, DPO AE 93163",258.503.6239x36181,Monthly,2024-11-15,2026-06-06,Cycling,72.0,464.0,6009,13.1,No
GYM100196,Daniel Salinas,36.0,Female,"2842 Julia Station Suite 443, South Sarahton, IA 21980",699.738.5276x371,Quarterly,2025-07-22,2026-05-27,Cardio,58.0,482.0,153,1.8,Yes
GYM100197,Spencer Haynes,36.0,Female,"3140 Cameron Drive Suite 667, Margaretstad, AZ 04848",(652)646-0490,Monthly,2024-02-09,2026-03-15,Cardio,76.0,467.0,9714,7.0,Yes
GYM100198,Adam Vaughan,26.0,Female,"PSC 5600, Box 9666, APO AP 79947",(347)400-2379,Quarterly,2024-03-22,2026-04-30,CrossFit,,401.0,25093,11.7,No
GYM100199,Nathan Freeman,46.0,Female,"44789 Stewart Freeway Suite 818, Millerchester, VA 84707",+1-663-367-4980,Yearly,2024-09-24,2026-05-03,HIIT,77.0,497.0,30012,14.4,No
GYM100200,Melissa Brewer,20.0,Male,"67789 Yolanda Ports Apt. 597, Richardland, IL 17275",001-813-804-1782x811,Yearly,2025-04-17,2026-05-22,Cardio,103.0,768.0,9297,23.5,No
GYM100201,Ricky Davis II,32.0,Male,"2316 Anthony Center, Tylermouth, OR 56468",629-586-0531x194,Monthly,2025-09-08,2026-05-17,CrossFit,76.0,482.0,13018,12.5,No
GYM100202,Elizabeth Perkins,27.0,Male,"304 Crystal Lane Suite 974, West Katrina, AR 15221",(827)231-6189x1693,Quarterly,2024-09-21,2026-01-28,Weightlifting,74.0,574.0,15871,7.6,Yes
GYM100203,Joseph Coleman,67.0,Female,"49032 Kelly Terrace, Carlosville, NH 77076",+1-269-445-8099x00560,Monthly,2025-11-21,2026-05-13,Weightlifting,65.0,536.0,19402,16.5,No
GYM100204,Erin Warner,38.0,Male,"9451 Oneill Lakes, Finleyport, MD 64317",399.451.7172x0458,Quarterly,2025-05-14,2026-05-12,Weightlifting,54.0,434.0,25215,13.7,No
GYM100205,David Martinez,55.0,Male,"0507 Christy Prairie Suite 374, Josephhaven, FM 75924",882-447-2205x6706,Quarterly,2025-12-14,2026-04-22,Yoga,69.0,601.0,1510,21.5,No
GYM100206,Bryan Herrera,39.0,Male,"65604 Case Springs, New Kathryn, LA 05551",+1-608-436-2878x76692,Quarterly,2025-11-23,2026-05-05,Cardio,,698.0,1918,9.6,No
GYM100207,Cathy Robinson,48.0,Female,"USNS Hays, FPO AE 96555",+1-208-680-9403,Yearly,2025-12-01,2026-04-20,Cardio,84.0,918.0,1371,11.4,No
GYM100208,Dr. William Warren,36.0,Female,"031 Lowe Station, East Susan, NE 15207",703-357-8020x50662,Monthly,2025-05-22,2026-03-23,Yoga,30.0,240.0,988,2.4,Yes
GYM100209,Brian Lee,28.0,Female,"7286 Ortiz Garden, Jaystad, GA 89247",(299)510-3302x8551,Monthly,2024-07-06,2026-05-13,Yoga,77.0,693.0,7358,10.4,No
GYM100210,Christopher Smith,21.0,Male,"916 Garrison Rapids, North Brett, VT 26713",001-733-270-6292x96426,Monthly,2025-08-10,2026-04-08,Cycling,50.0,393.0,2634,11.8,Yes
GYM100211,Denise Mccann,17.0,Male,"388 Simmons Forest, Port Josephtown, NJ 90834",(733)592-0230,Monthly,2026-01-31,2026-04-23,Weightlifting,43.0,213.0,2735,5.8,Yes
GYM100212,Melissa Martinez,40.0,Female,"5844 Michelle Parkways, Jefferyport, SD 46215",726-240-1808x4671,Monthly,2024-03-26,2026-05-17,Cardio,76.0,562.0,8001,13.9,No
GYM100213,Katherine Salas,62.0,Male,"54840 Meyers Glen, Port Davidchester, AR 09111",+1-718-910-6960,Quarterly,2024-09-29,2026-04-20,Weightlifting,34.0,177.0,6640,2.0,Yes
GYM100214,Julie Alexander,19.0,Male,"02895 Jonathan Ferry Apt. 333, Michaelberg, KS 10508",+1-748-980-3428x1089,Yearly,2023-06-16,2026-05-26,Yoga,63.0,460.0,9602,11.5,No
GYM100215,Anthony Everett,30.0,Female,"05496 Jones Vista, Rogersburgh, MD 69230",+1-652-746-3848x2089,Quarterly,2024-12-03,2026-01-18,Weightlifting,62.0,384.0,30211,12.0,Yes
GYM100216,Rodney Morales,46.0,Female,"5625 Hannah Heights Apt. 092, Coxborough, CA 74287",001-728-537-3014x05327,Monthly,2025-02-27,2026-04-26,CrossFit,82.0,568.0,8793,16.5,No
GYM100217,Mark Brown,34.0,Male,"4253 Travis Plains, Wrightland, HI 79898",(332)506-3034,Monthly,2025-08-09,2026-04-19,Weightlifting,100.0,555.0,14457,12.7,No
GYM100218,Justin Torres,54.0,Female,"86987 James Drives Suite 692, Lake Jacquelineland, DC 05043",001-301-259-3614,Monthly,2024-08-24,2026-05-13,Swimming,64.0,472.0,9423,14.5,No
GYM100219,Bailey Duran DDS,44.0,Female,"PSC 2753, Box 0514, APO AA 04825",001-467-633-3720,Quarterly,2025-02-26,2026-05-13,Swimming,65.0,447.0,4033,8.7,No
GYM100220,Courtney Mills,16.0,Male,"77009 Grant Viaduct, Webbton, MT 95936",001-724-220-2506x1420,Monthly,2025-05-03,2026-05-21,Weightlifting,61.0,513.0,6053,4.1,Yes
GYM100221,Jeremy Dalton,36.0,Male,"1267 Jones Cliffs Apt. 238, Salazartown, ID 33414",438.542.3886x7476,Yearly,2026-01-29,2026-04-26,Weightlifting,81.0,713.0,8217,15.0,No
GYM100222,Elizabeth Oliver DDS,45.0,Female,"88645 Burgess Pines Apt. 111, Jenniferburgh, UT 43961",(257)805-8124,Monthly,2024-08-18,2026-02-19,Cycling,77.0,451.0,5093,11.2,Yes
GYM100223,Theresa Clark,36.0,Female,"980 Li Drives Suite 862, South Madisonfurt, NH 24685",(871)607-1266,Monthly,2025-08-22,2026-05-21,Pilates,65.0,250.0,3208,19.0,Yes
GYM100224,Matthew Moore,42.0,Female,"06031 Curtis Heights Suite 922, Popeview, NC 14909",906.758.5902,Monthly,2025-01-06,2026-03-30,Weightlifting,80.0,419.0,20259,12.1,Yes
GYM100225,Benjamin Smith,29.0,Female,"250 Allison Courts, East Gloria, PA 69371",+1-594-510-4435x22355,Monthly,2025-12-06,2026-05-08,HIIT,52.0,411.0,545,0.8,No
GYM100226,Kirk Carter,48.0,Male,"16249 Beasley Turnpike, Jessicaport, WI 91470",001-820-868-6516x3241,Yearly,2025-05-31,2026-05-30,Cycling,68.0,653.0,8249,15.7,No
GYM100227,Michael Warner,29.0,Female,"430 Ann Plains, Lake Michaelland, PW 24085",296-289-1254,Yearly,2025-06-28,2026-05-14,Weightlifting,54.0,233.0,13454,8.2,No
GYM100228,Michael Bradshaw,16.0,Male,"3533 Thompson Road, South Andrealand, IA 09254",931-824-5471,Monthly,2025-08-23,2026-04-13,Cardio,69.0,411.0,2019,18.7,No
GYM100229,Lori Guerrero,24.0,Male,"95023 Campbell Club Apt. 436, South Jameston, AL 97141",335-581-8187x20801,Quarterly,2024-08-11,2026-05-27,Cardio,69.0,556.0,6037,8.9,No
GYM100230,Jessica Stephens,31.0,Female,"66271 Schroeder Rapids Suite 092, North Amanda, WV 19100",698.200.6525,Quarterly,2024-06-17,2026-04-17,Swimming,70.0,569.0,18100,14.7,No
GYM100231,Susan Serrano,36.0,Female,"340 Steven Rue Apt. 371, Lake Katrina, WI 78140",9494480027,Monthly,2026-05-10,2026-05-11,Yoga,58.0,489.0,29,5.8,Yes
GYM100232,Christopher Parker,20.0,Female,"83166 Sullivan Inlet, East Victoria, MT 85751",(884)892-4591x949,Monthly,2023-11-11,2026-04-27,Cardio,51.0,341.0,17631,14.9,No
GYM100233,Laura Roberts,34.0,Male,"741 Sherri Rapid, Suttonfurt, KY 81381",352-431-7503,Monthly,2024-12-01,2026-03-29,Weightlifting,81.0,575.0,12954,9.1,Yes
GYM100234,Michael Lyons,41.0,Male,"USNV Gonzalez, FPO AE 66435",(866)524-9882x366,Quarterly,2025-02-10,2026-05-08,Cardio,78.0,313.0,6545,13.0,No
GYM100235,Kathryn Snyder,52.0,Other,"349 Lindsay Square, Cindyton, GA 54165",(911)543-0448x124,Monthly,2024-06-28,2026-04-11,CrossFit,52.0,218.0,11942,8.3,Yes
GYM100236,Andrew Reynolds,16.0,Male,"96328 Jason Common Suite 997, Richardburgh, DE 69168",547-963-7081x45992,Quarterly,2025-09-18,2026-05-25,Cardio,66.0,455.0,3132,7.9,No
GYM100237,David Davis,,Male,"972 Frederick Haven Apt. 755, West Jaime, MH 90403",+1-957-570-3318x5281,Monthly,2024-04-15,2026-04-18,Cycling,65.0,441.0,7801,11.8,No
GYM100238,Sara Johnston,54.0,Female,"03238 Eric Groves Apt. 524, New Rogerport, NE 95203",781.680.6475,Monthly,2025-04-23,2026-05-08,Weightlifting,83.0,629.0,29515,23.5,No
GYM100239,Yvonne Chambers,35.0,Female,"146 Parker Land Suite 175, Hardinfurt, AS 03805",281-553-3518,Quarterly,2026-02-01,2026-04-20,Cardio,68.0,433.0,4592,20.6,Yes
GYM100240,Andrew Avila,23.0,Female,"Unit 5630 Box 7068, DPO AE 24491",232-300-8298x2239,Monthly,2024-04-12,2026-03-20,CrossFit,70.0,623.0,28389,10.6,Yes
GYM100241,Matthew Moon,42.0,Female,"95120 Mills Lights Apt. 219, New Laura, SC 46080",(606)562-0517x2976,Monthly,2024-07-25,2026-04-14,Weightlifting,83.0,,78318,26.9,No
GYM100242,Kevin Walters,41.0,Female,"343 Hensley Rapids, Weberchester, OR 17977",(387)806-2728x98094,Quarterly,2025-07-11,2026-05-06,CrossFit,77.0,175.0,11767,10.7,No
GYM100243,Brandon Bailey MD,16.0,Male,"30815 Amanda Groves, North Josephview, AL 20820",421-337-2092,Monthly,2024-09-12,2026-05-19,Weightlifting,77.0,510.0,28086,12.2,No
GYM100244,Shannon Rivera,38.0,Female,"40182 Drake Locks, Brittanyhaven, KY 58490",975-479-4692x506,Quarterly,2024-06-02,2026-05-15,Cardio,72.0,486.0,16185,14.8,No
GYM100245,Donna Landry,27.0,Female,"02595 Gardner Lodge, Justintown, AK 30497",(270)988-4590x80863,Monthly,2025-05-24,2026-04-16,Weightlifting,88.0,827.0,15990,13.8,No
GYM100246,Krista Gibson,36.0,Female,"10582 Peterson Harbor, Petersville, ME 27479",653-619-9568x274,Quarterly,2024-05-26,2026-04-14,Cycling,68.0,414.0,14514,14.9,No
GYM100247,Frank Cordova,37.0,Male,"174 Montoya Tunnel Apt. 727, West Michellehaven, IL 64371",+1-495-873-9803x4016,Yearly,2024-08-31,2026-06-04,Cardio,82.0,592.0,11171,17.1,No
GYM100248,Jose Travis,47.0,Male,"6919 Lopez Glens, West Charles, VT 24705",001-227-888-3997x288,Monthly,2025-11-16,2026-02-27,Weightlifting,50.0,362.0,1210,1.8,Yes
GYM100249,Kimberly Gutierrez,47.0,Female,"984 Evan Knolls Suite 349, Taylorside, FM 48966",818.764.5789x0343,Monthly,2025-02-08,2026-04-28,HIIT,79.0,487.0,25486,20.2,No
GYM100250,Isaiah Avila,52.0,Female,"167 Breanna Row Suite 650, New Jorgefurt, MS 53079",745.579.0557x039,Monthly,2024-12-13,2026-05-12,Cycling,64.0,347.0,4853,12.7,No
GYM100251,Olivia Harris,43.0,Female,"PSC 0449, Box 5362, APO AE 71829",471-985-1155,Yearly,2024-02-13,2026-05-04,Swimming,67.0,509.0,2875,8.2,No
GYM100252,Tanya Kim,49.0,Male,"4801 Bryant Port, Sandrastad, MA 28699",(553)272-4711x4450,Yearly,2024-12-01,2026-05-08,CrossFit,65.0,346.0,28192,11.4,No
GYM100253,Barbara Dudley,20.0,Female,"933 Joseph Burgs, Wallacehaven, AL 43070",734.972.6290,Quarterly,2024-03-31,2026-04-27,Cycling,80.0,460.0,14030,13.3,No
GYM100254,Cynthia Moore,51.0,Female,"373 Morgan Lane, Nelsonside, IL 75193",001-362-426-8973x90890,Monthly,2024-11-07,2026-06-07,Weightlifting,84.0,676.0,19643,14.7,No
GYM100255,Kristen Davis,43.0,Female,"483 Alexander Village Apt. 370, Transide, CT 73641",296.869.1415x1997,Monthly,2023-11-01,2026-05-12,Cycling,82.0,639.0,23117,11.3,No
GYM100256,Susan Murray MD,59.0,Male,"715 Kenneth Mews, Greenfort, IN 57220",9713488003,Monthly,2023-08-15,2026-04-19,Cardio,69.0,572.0,15708,14.1,No
GYM100257,Kathleen Moran,47.0,Female,"78009 Alvarez Forest, New Veronicaville, GU 43612",938.465.2724,Monthly,2023-11-27,2026-05-10,HIIT,32.0,271.0,2652,0.8,No
GYM100258,Denise Davenport,26.0,Male,"703 Martin Isle, Paulaville, DC 11012",001-491-394-5567x12505,Monthly,2025-12-31,2026-02-13,Pilates,82.0,482.0,4167,21.0,Yes
GYM100259,Mrs. Kristen Reyes,44.0,Female,"72612 Nicole Village, North Gregory, VT 08098",(538)464-4520x887,Monthly,2025-06-19,2026-04-21,HIIT,50.0,,11037,5.8,Yes
GYM100260,Katie Suarez,43.0,Male,"9678 Patricia Mews, North James, DC 63017",324.525.3836x59622,Monthly,2025-08-02,2026-05-10,Cycling,80.0,478.0,6275,12.1,No
GYM100261,Desiree Tyler,41.0,Female,"USS Kim, FPO AA 72201",001-770-933-6563x3566,Monthly,2023-11-15,2026-05-13,Swimming,89.0,627.0,10232,14.8,No
GYM100262,Timothy Romero,58.0,Male,"61452 Kelsey Radial, New Stevenside, MO 06924",001-878-463-6987x113,Monthly,2025-07-29,2026-05-16,Yoga,77.0,340.0,6248,15.0,No
GYM100263,Diane Evans,44.0,Male,"Unit 3363 Box 7656, DPO AP 20339",001-956-955-6294x1571,Yearly,2025-11-19,2026-05-01,Weightlifting,49.0,390.0,2317,2.3,No
GYM100264,Yvonne Burns,33.0,Female,"9480 Joseph Squares, Michelleview, FM 25572",+1-465-874-2934x39912,Yearly,2025-04-10,2026-03-08,Cycling,58.0,355.0,375,0.7,Yes
GYM100265,Joshua Reed,34.0,Other,"54293 Carroll Pike, Port Richardmouth, KS 75066",001-334-633-5257x8365,Quarterly,2025-05-05,2026-04-21,CrossFit,79.0,426.0,18729,10.6,No
GYM100266,Kimberly Gibson,38.0,Male,"78138 Kyle Keys Suite 752, Emilyfort, MA 96776",001-856-451-5953,Quarterly,2023-06-20,2026-06-01,CrossFit,94.0,894.0,68036,15.5,Yes
GYM100267,Colin Terry,39.0,Male,"3509 Foley Lodge, Jeffersonchester, SC 24720",+1-884-354-2126x978,Quarterly,2026-03-11,2026-06-03,Cycling,43.0,256.0,41,0.0,Yes
GYM100268,Cynthia Rowe,27.0,Female,"525 Newton Mountains, Sandraville, AS 68875",+1-339-429-2538x5335,Yearly,2023-10-21,2026-04-25,Cardio,72.0,520.0,9280,13.7,No
GYM100269,Patrick Thornton,38.0,Male,"972 Jacobs Camp, Ashleytown, GA 68755",001-347-437-0799,Monthly,2023-06-13,2026-05-24,Swimming,,187.0,4672,4.2,Yes
GYM100270,Jasmin Alvarado,27.0,Female,"740 Darren Park Suite 042, Lake Joshua, TN 36901",+1-816-908-3292x860,Monthly,2026-01-29,2026-05-20,Weightlifting,51.0,366.0,2614,11.5,No
GYM100271,Veronica Simpson,20.0,Male,"8952 Campbell Village Suite 740, West Frankport, CA 40141",2974608505,Monthly,2023-08-21,2026-05-10,Weightlifting,62.0,276.0,69329,17.0,No
GYM100272,Jonathan Lawrence,36.0,Male,"702 Gilmore Ways Apt. 563, Lake Joshua, ND 46438",001-471-457-5033x3669,Monthly,2025-06-04,2026-05-02,Pilates,66.0,525.0,45,0.0,Yes
GYM100273,Shelly Alexander,20.0,Female,"7156 Robinson Parkways, New Phillip, ND 41033",(374)488-4669,Quarterly,2024-04-27,2025-12-13,Yoga,57.0,379.0,3677,4.1,Yes
